clinic_location_ids,is_favorite,taxable,item_type,name,description,categories,area_based,pricing_tiers,status,id,created_date,updated_date,created_by_id,created_by,is_sample
"","false","false","Product","ESTRADIOL","Service Code: 0014196","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":20.92,""sessions"":1,""unit_type"":""test""}]","active","695984deb259bfbdcc172614","2026-01-03T21:06:38.104000","2026-01-03T21:06:38.104000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CULT,(U), SPECIAL","Service Code: 0003021","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":13.60,""sessions"":1,""unit_type"":""test""}]","active","695984deb259bfbdcc172607","2026-01-03T21:06:38.104000","2026-01-03T21:06:38.104000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CT/GC RNA,TMA,UROGEN","Service Code: 0011363","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":50.40,""sessions"":1,""unit_type"":""test""}]","active","695984deb259bfbdcc172604","2026-01-03T21:06:38.104000","2026-01-03T21:06:38.104000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CREATININE","Service Code: 0000375","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":6.34,""sessions"":1,""unit_type"":""test""}]","active","695984deb259bfbdcc172602","2026-01-03T21:06:38.104000","2026-01-03T21:06:38.104000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","DIHYDROTESTOSTERONE","Service Code: 0090567","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":63.12,""sessions"":1,""unit_type"":""test""}]","active","695984deb259bfbdcc17260d","2026-01-03T21:06:38.104000","2026-01-03T21:06:38.104000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CYTOPATH, GYN 2","Service Code: PMSC1","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":29.98,""sessions"":1,""unit_type"":""test""}]","active","695984deb259bfbdcc172609","2026-01-03T21:06:38.104000","2026-01-03T21:06:38.104000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CYTOPATH, GYN 1","Service Code: PAM1","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":14.99,""sessions"":1,""unit_type"":""test""}]","active","695984deb259bfbdcc172608","2026-01-03T21:06:38.104000","2026-01-03T21:06:38.104000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","ELECTROLYTE PANEL","Service Code: 0034392","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":7.24,""sessions"":1,""unit_type"":""test""}]","active","695984deb259bfbdcc172611","2026-01-03T21:06:38.104000","2026-01-03T21:06:38.104000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","ESTRADIOL, RAPID","Service Code: 0015577","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":20.92,""sessions"":1,""unit_type"":""test""}]","active","695984deb259bfbdcc172615","2026-01-03T21:06:38.104000","2026-01-03T21:06:38.104000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CYTYC PAP","Service Code: CYTP1","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":34.62,""sessions"":1,""unit_type"":""test""}]","active","695984deb259bfbdcc17260a","2026-01-03T21:06:38.104000","2026-01-03T21:06:38.104000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CT RNA,TMA,UROGEN","Service Code: 0011361","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":25.20,""sessions"":1,""unit_type"":""test""}]","active","695984deb259bfbdcc172603","2026-01-03T21:06:38.104000","2026-01-03T21:06:38.104000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CORTISOL, P.M.","Service Code: 0004213","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":19.88,""sessions"":1,""unit_type"":""test""}]","active","695984deb259bfbdcc172600","2026-01-03T21:06:38.104000","2026-01-03T21:06:38.104000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CT/NG RNA TMA W/REFL","Service Code: 0091773","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":50.40,""sessions"":1,""unit_type"":""test""}]","active","695984deb259bfbdcc172605","2026-01-03T21:06:38.104000","2026-01-03T21:06:38.104000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","ESTRADIOL","Service Code: 0004021","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":20.92,""sessions"":1,""unit_type"":""test""}]","active","695984deb259bfbdcc172613","2026-01-03T21:06:38.104000","2026-01-03T21:06:38.104000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","DRAW FEE, PSC SPEC.","Service Code: 0003259","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":12.44,""sessions"":1,""unit_type"":""test""}]","active","695984deb259bfbdcc17260f","2026-01-03T21:06:38.104000","2026-01-03T21:06:38.104000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CYTYC PAP & RVW","Service Code: CYIM1","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":43.27,""sessions"":1,""unit_type"":""test""}]","active","695984deb259bfbdcc17260b","2026-01-03T21:06:38.104000","2026-01-03T21:06:38.104000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CULT, (U) ROUTINE","Service Code: 0000395","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":13.60,""sessions"":1,""unit_type"":""test""}]","active","695984deb259bfbdcc172606","2026-01-03T21:06:38.104000","2026-01-03T21:06:38.104000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","EBV AB PANEL","Service Code: 0006421","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":90.64,""sessions"":1,""unit_type"":""test""}]","active","695984deb259bfbdcc172610","2026-01-03T21:06:38.104000","2026-01-03T21:06:38.104000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CORTISOL, A.M.","Service Code: 0004212","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":19.88,""sessions"":1,""unit_type"":""test""}]","active","695984deb259bfbdcc1725ff","2026-01-03T21:06:38.103000","2026-01-03T21:06:38.104000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","COMP METAB PNL, PLASMA","Service Code: 0090839","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":10.86,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725eb","2026-01-03T21:05:43.548000","2026-01-03T21:05:43.548000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CMP W/O ALT","Service Code: 0035555","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":10.50,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725e8","2026-01-03T21:05:43.548000","2026-01-03T21:05:43.548000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CMP W/O CO2,ALT","Service Code: 0034389","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":10.14,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725e9","2026-01-03T21:05:43.548000","2026-01-03T21:05:43.548000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CORTISOL, 5 SPEC","Service Code: 0006735","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":99.40,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725f5","2026-01-03T21:05:43.548000","2026-01-03T21:05:43.548000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CHOLESTEROL,PLEUR.FL","Service Code: 0017586","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":4.31,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725e6","2026-01-03T21:05:43.548000","2026-01-03T21:05:43.548000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CORTISOL, 4 SPEC","Service Code: 0006736","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":79.52,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725f4","2026-01-03T21:05:43.548000","2026-01-03T21:05:43.548000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CHLAMYDIA/N. GONORRHOEAE","Service Code: 0013525","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":50.40,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725e2","2026-01-03T21:05:43.548000","2026-01-03T21:05:43.548000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CORTISOL, 3 SPEC","Service Code: 0007303","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":59.64,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725f3","2026-01-03T21:05:43.548000","2026-01-03T21:05:43.548000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CORD BLOOD ABO/RH","Service Code: 0015081","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":8.01,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725ed","2026-01-03T21:05:43.548000","2026-01-03T21:05:43.548000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CORTISOL 60 MIN","Service Code: 0038173","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":19.88,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725f0","2026-01-03T21:05:43.548000","2026-01-03T21:05:43.548000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CHLORIDE","Service Code: 0000330","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":6.34,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725e3","2026-01-03T21:05:43.548000","2026-01-03T21:05:43.548000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CORTISOL 15 MIN","Service Code: 0038171","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":19.88,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725ee","2026-01-03T21:05:43.548000","2026-01-03T21:05:43.548000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CHOLESTEROL,TOTAL","Service Code: 0091717","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":4.15,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725e7","2026-01-03T21:05:43.548000","2026-01-03T21:05:43.548000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CORTISOL BASELINE","Service Code: 0038149","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":19.88,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725f1","2026-01-03T21:05:43.548000","2026-01-03T21:05:43.548000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CORTISOL, 6 SPEC","Service Code: 0006734","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":119.28,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725f6","2026-01-03T21:05:43.548000","2026-01-03T21:05:43.548000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CHOLESTEROL, PERT FL","Service Code: 0017585","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":4.15,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725e4","2026-01-03T21:05:43.548000","2026-01-03T21:05:43.548000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CHLAMYDIA/GC RNA,T","Service Code: 0036341","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":50.40,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725e0","2026-01-03T21:05:43.548000","2026-01-03T21:05:43.548000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CORTISOL, 2 SPEC","Service Code: 0006738","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":39.76,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725f2","2026-01-03T21:05:43.548000","2026-01-03T21:05:43.548000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","COMP METAB PNL","Service Code: 0010231","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":10.86,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725ea","2026-01-03T21:05:43.548000","2026-01-03T21:05:43.548000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","COMP METAB W/ADJ CAL PLS","Service Code: 0090840","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":10.86,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725ec","2026-01-03T21:05:43.548000","2026-01-03T21:05:43.548000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CORTISOL 30 MIN","Service Code: 0038172","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":19.88,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725ef","2026-01-03T21:05:43.548000","2026-01-03T21:05:43.548000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CHOLESTEROL, TOTAL","Service Code: 0000334","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":4.15,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725e5","2026-01-03T21:05:43.548000","2026-01-03T21:05:43.548000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CHLAMYDIA/N. GON RNA, TMA","Service Code: 0016506","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":50.40,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725e1","2026-01-03T21:05:43.548000","2026-01-03T21:05:43.548000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CHEM TEST 14","Service Code: 0034714","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":10.86,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725dc","2026-01-03T21:05:43.522000","2026-01-03T21:05:43.522000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CARDIO IQ(TM) HS-CRP","Service Code: 0091737","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":15.38,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725cb","2026-01-03T21:05:43.522000","2026-01-03T21:05:43.522000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CHEM TEST 05","Service Code: 0034705","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":7.61,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725d3","2026-01-03T21:05:43.522000","2026-01-03T21:05:43.522000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CARDIO IQ(TM) HGB A1C","Service Code: 0091732","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":6.98,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725ca","2026-01-03T21:05:43.522000","2026-01-03T21:05:43.522000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CBC (DIFF/PLT)","Service Code: 0006399","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":10.60,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725cd","2026-01-03T21:05:43.522000","2026-01-03T21:05:43.522000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CHEM TEST 11","Service Code: 0034711","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":9.78,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725d9","2026-01-03T21:05:43.522000","2026-01-03T21:05:43.522000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CHLAM/GC,RNA,TMA,THROAT","Service Code: 0070051","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":50.40,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725df","2026-01-03T21:05:43.522000","2026-01-03T21:05:43.522000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CHEM TEST 07","Service Code: 0034707","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":8.33,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725d5","2026-01-03T21:05:43.522000","2026-01-03T21:05:43.522000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CHEM TEST 13","Service Code: 0034713","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":10.50,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725db","2026-01-03T21:05:43.522000","2026-01-03T21:05:43.522000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CHEM TEST 03","Service Code: 0034703","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":6.88,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725d1","2026-01-03T21:05:43.522000","2026-01-03T21:05:43.522000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CHEM TEST 02","Service Code: 0034702","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":6.52,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725d0","2026-01-03T21:05:43.522000","2026-01-03T21:05:43.522000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CHEM TEST 15","Service Code: 0034715","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":11.23,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725dd","2026-01-03T21:05:43.522000","2026-01-03T21:05:43.522000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CARDIO LP-PLA2 ACT","Service Code: 0094218","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":48.43,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725cc","2026-01-03T21:05:43.522000","2026-01-03T21:05:43.522000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CHEM TEST 01","Service Code: 0034701","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":6.34,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725cf","2026-01-03T21:05:43.522000","2026-01-03T21:05:43.522000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CHEM TEST 09","Service Code: 0034709","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":9.05,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725d7","2026-01-03T21:05:43.522000","2026-01-03T21:05:43.522000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CBC(H/H,RBC,WBC,PLT)","Service Code: 0001759","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":7.84,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725ce","2026-01-03T21:05:43.522000","2026-01-03T21:05:43.522000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CHEM TEST 04","Service Code: 0034704","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":7.24,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725d2","2026-01-03T21:05:43.522000","2026-01-03T21:05:43.522000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CHEM TEST 06","Service Code: 0034706","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":7.97,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725d4","2026-01-03T21:05:43.522000","2026-01-03T21:05:43.522000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CHEM TEST 08","Service Code: 0034708","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":8.69,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725d6","2026-01-03T21:05:43.522000","2026-01-03T21:05:43.522000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CHEM TEST 10","Service Code: 0034710","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":9.42,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725d8","2026-01-03T21:05:43.522000","2026-01-03T21:05:43.522000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CHEM TEST 12","Service Code: 0034712","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":10.14,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725da","2026-01-03T21:05:43.522000","2026-01-03T21:05:43.522000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CARDIO IQ MPO","Service Code: 0092814","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":53.88,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725c9","2026-01-03T21:05:43.522000","2026-01-03T21:05:43.522000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CHEM TEST 16","Service Code: 0035316","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":11.59,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725de","2026-01-03T21:05:43.522000","2026-01-03T21:05:43.522000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","BLADDER CANCER, FISH","Service Code: 0010107","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":484.70,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725bf","2026-01-03T21:05:43.495000","2026-01-03T21:05:43.495000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CAMPY CULTURE","Service Code: 0004475","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":31.64,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725c7","2026-01-03T21:05:43.495000","2026-01-03T21:05:43.495000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","BASIC METAB PNL W/O CA","Service Code: 0034388","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":8.33,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725b7","2026-01-03T21:05:43.495000","2026-01-03T21:05:43.495000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CA125","Service Code: 0029256","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":36.60,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725c5","2026-01-03T21:05:43.495000","2026-01-03T21:05:43.495000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","BLADDER CANC FISH C","Service Code: 0036782","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":484.70,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725be","2026-01-03T21:05:43.495000","2026-01-03T21:05:43.495000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","APOLIPOPROTEIN B","Service Code: 0091726","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":23.47,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725b2","2026-01-03T21:05:43.495000","2026-01-03T21:05:43.495000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","C. TRACHOMATIS, TMA ALTER","Service Code: 0015031","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":25.20,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725c3","2026-01-03T21:05:43.495000","2026-01-03T21:05:43.495000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","C.TRACH RNA,TMA,THROAT","Service Code: 0070048","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":25.20,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725c4","2026-01-03T21:05:43.495000","2026-01-03T21:05:43.495000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CARBON DIOXIDE","Service Code: 0000310","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":6.34,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725c8","2026-01-03T21:05:43.495000","2026-01-03T21:05:43.495000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","BLADDER CANC FISH A","Service Code: 0036779","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":484.70,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725bc","2026-01-03T21:05:43.495000","2026-01-03T21:05:43.495000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","BASIC METAB PNL, PLASMA","Service Code: 0090841","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":8.69,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725b8","2026-01-03T21:05:43.495000","2026-01-03T21:05:43.495000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","APOLIPOPROTEIN B","Service Code: 0005224","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":23.47,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725b3","2026-01-03T21:05:43.495000","2026-01-03T21:05:43.495000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","AST","Service Code: 0000822","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":6.34,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725b4","2026-01-03T21:05:43.495000","2026-01-03T21:05:43.495000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","CALCIUM","Service Code: 0000303","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":6.34,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725c6","2026-01-03T21:05:43.495000","2026-01-03T21:05:43.495000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","C. TRACHOMATIS RNA, TMA,","Service Code: 0016505","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":25.20,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725c2","2026-01-03T21:05:43.495000","2026-01-03T21:05:43.495000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","BASIC METAB PNL","Service Code: 0010165","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":8.69,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725b6","2026-01-03T21:05:43.495000","2026-01-03T21:05:43.495000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","false","false","Product","BILIRUBIN, TOTAL","Service Code: 0000287","[""Lab Tests""]","false","[{""tier_name"":""Standard"",""price"":6.34,""sessions"":1,""unit_type"":""test""}]","active","695984a7b259bfbdcc1725b9","2026-01-03T21:05:43.495000","2026-01-03T21:05:43.495000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
